시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
전라남도,여수시,망마로,전라남도 여수시 망마로 12,전라남도 여수시 학동 98-12,C0044,01,N,N,34.7604352,127.6645539,4,6,9,N, , ,,,N, ,N, ,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,망마로,전라남도 여수시 망마로 16-1,전라남도 여수시 학동 98-1,C0045,01,Y,N,34.76027534,127.6648904,6,6,20,Y,N,N,25,165,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,망마로,,전라남도 여수시 학동 84-9,C0046,01,Y,N,34.760072,127.666447,6,6,20,Y,N,Y,25,165,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,망마로,전라남도 여수시 망마로 42,전라남도 여수시 학동 85-24,C0047,01,Y,N,34.7591401,127.6673282,6,6,20,Y,N,Y,22,168,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,망마로,전라남도 여수시 망마로 47,전라남도 여수시 신기동 109-7,C0048,01,Y,N,34.75937686,127.6679808,6,6,20,Y,N,Y,25,165,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,망마로,전라남도 여수시 망마로 61-1,전라남도 여수시 신기동 110-9,C0049,01,Y,N,34.75888724,127.6694884,7,6,20,Y,N,N,25,165,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,망마로,전라남도 여수시 망마로 79,전라남도 여수시 신기동 117-8,C0050,01,Y,N,34.7582765,127.6712944,7,6,20,Y,N,N,25,165,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,망마로,전라남도 여수시 망마로 110,전라남도 여수시 신기동 129-2,C0051,01,N,N,34.7567296,127.6739805,7,6,20,Y,N,N,25,165,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,선소로,전라남도 여수시 선소로 29,전라남도 여수시 학동 182-9,C0052,04,Y,N,34.7566667,127.6647466,6,8,24,Y,N,N,25,165,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,선소로,전라남도 여수시 선소로 49,전라남도 여수시 학동 89-4,C0053,01,N,N,34.75732046,127.6664562,4,6,18,Y,N,N,28,162,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,선소로,전라남도 여수시 선소로 61,전라남도 여수시 학동 87-3,C0054,01,N,N,34.75830712,127.6669974,4,6,18,N, , ,,,N, ,N, ,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,선소로,전라남도 여수시 망마로 42,전라남도 여수시 학동 85-24,C0055,04,N,N,34.7591401,127.6673282,6,6,18,Y,N,Y,25,165,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,선소로,전라남도 여수시 망마로 47,전라남도 여수시 신기동 109-7,C0056,01,Y,N,34.75937686,127.6679808,6,8,18,Y,N,Y,25,165,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,선소로,전라남도 여수시 선소로 92,전라남도 여수시 신기동 108-11,C0057,01,Y,N,34.7605352,127.6684903,6,8,18,Y,N,Y,25,165,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,선소로,전라남도 여수시 선소로 108,전라남도 여수시 신기동 59-12,C0058,01,Y,N,34.7620443,127.6691136,5,8,18,Y,N,Y,20,140,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,선소로,전라남도 여수시 흥국로 61,전라남도 여수시 신기동 58-8,C0059,01,Y,N,34.7623638,127.6692859,6,8,18,Y,N,Y,20,140,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,선소로,전라남도 여수시 선소로 126,전라남도 여수시 신기동 56-5,C0060,01,N,N,34.7635433,127.6697575,6,8,18,Y,N,N,24,156,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,선소로,전라남도 여수시 쌍봉로 134,전라남도 여수시 신기동 27-1,C0061,01,Y,N,34.7650967,127.6704493,5,8,25,Y,N,N,25,165,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,동동로,,전라남도 여수시 학동 201,C0062,01,N,N,34.693003,127.657536,5,6,15,N, , ,,,N, ,N, ,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,동동로,,전라남도 여수시 학동 201,C0063,04,Y,N,34.693003,127.657536,4,6,22,Y,N,N,22,138,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 소라면 죽림로 3,전라남도 여수시 소라면 죽림리 1229-6,C0010,01,N,N,34.761132,127.639571,7,8,22,Y,N,Y,25,125,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 소라면 죽림중앙로 4,전라남도 여수시 소라면 죽림리 1213-3,C0011,01,N,N,34.761067,127.635945,7,8,18,Y,N,Y,28,122,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 소라면 죽림중앙로 5,전라남도 여수시 소라면 죽림리 1182-3,C0012,01,N,N,34.76109091,127.6352969,7,8,18,Y,N,Y,28,122,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 소라면 덕양로 18,전라남도 여수시 소라면 죽림리 1180-2,C0013,01,Y,N,34.76107186,127.6338508,7,8,18,Y,N,Y,28,122,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 소라면 덕양로 18,전라남도 여수시 소라면 죽림리 1108-1,C0014,01,Y,N,34.761022,127.633105,7,8,18,Y,N,Y,28,122,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 소라면 원죽길 3,전라남도 여수시 소라면 죽림리 650-13,C0015,01,N,N,34.760946,127.631652,5,6,18,Y,Y,N,28,122,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,전라남도 여수시 소호로 649,전라남도 여수시 안산동 442,C0016,01,Y,N,34.7607236,127.6550805,6,8,18,Y,N,Y,25,165,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,,전라남도 여수시 안산동 705,C0017,01,N,N,34.758735,127.655518,7,8,18,Y,N,N,25,165,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,전라남도 여수시 소호로 622,전라남도 여수시 학동 196-12,C0018,01,N,N,34.7572423,127.6568052,7,8,18,Y,N,N,25,135,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,,전라남도 여수시 안산동 2-1,C0019,01,Y,N,34.755421,127.656788,5,8,20,Y,N,N,25,135,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,,전라남도 여수시 안산동 713-1,C0020,01,Y,N,34.754206,127.657547,5,8,18,Y,N,N,22,138,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,,전라남도 여수시 안산동 762,C0021,01,Y,N,34.750964,127.655638,5,6,18,Y,N,N,22,138,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,전라남도 여수시 소호로 530,전라남도 여수시 소호동 1196-8,C0022,01,Y,N,34.74932313,127.6552696,4,8,18,N,N,N,,,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,전라남도 여수시 소호로 482-1,전라남도 여수시 소호동 365-17,C0023,01,Y,N,34.7452554,127.6537354,5,6,18,Y,N,N,22,138,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,전라남도 여수시 소호로 467-1,전라남도 여수시 소호동 359-11,C0024,01,N,N,34.74465092,127.6521599,5,6,18,N, , ,,,N, ,N, ,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,전라남도 여수시 소호로 457,전라남도 여수시 소호동 360-7,C0025,01,Y,N,34.74391016,127.6515173,5,6,18,Y,N,N,22,138,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,전라남도 여수시 소호로 405,전라남도 여수시 소호동 443-1,C0026,01,Y,N,34.73939396,127.6496955,4,6,18,Y,N,N,19,141,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,,전라남도 여수시 소호동 506-5,C0027,01,N,N,34.693003,127.657536,4,6,18,N, , ,,,N, ,N, ,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,,전라남도 여수시 소호동 522-4,C0028,01,Y,N,34.693003,127.657536,6,6,22,Y,N,N,28,132,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,전라남도 여수시 소호로 351,전라남도 여수시 소호동 868,C0029,01,N,N,34.7353095,127.647825,4,5,16,N, , ,,,N, ,N, ,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,,전라남도 여수시 소호동 920-1,C0030,01,N,N,34.693003,127.657536,4,8,14,Y,N,N,22,138,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,,전라남도 여수시 소호동 921-5,C0031,01,N,N,34.693003,127.657536,4,8,20,Y,N,N,27,133,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,,전라남도 여수시 소호동 940-3,C0032,01,N,N,34.693003,127.657536,4,6,20,N, , ,,,N, ,N, ,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,전라남도 여수시 소호로 247,전라남도 여수시 소호동 1040-8,C0033,01,N,N,34.693003,127.657536,6,6,24,Y,N,N,30,130,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,소호로,,전라남도 여수시 소호동 1044-2,C0034,04,N,N,34.693003,127.657536,5,6,30,Y,N,N,20,140,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,시청로,전라남도 여수시 시청로 2,전라남도 여수시 학동 71-2,C0035,01,Y,N,34.76203689,127.6634966,8,8,30,Y,N,Y,28,67,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,시청로,전라남도 여수시 시청로 30,전라남도 여수시 학동 36,C0036,01,N,N,34.7641623,127.6633907,9,8,30,Y,N,Y,33,157,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 도원로 279,전라남도 여수시 학동 67-8,C0001,01,N,N,34.76152838,127.661796,7,8,20,Y,N,Y,25,70,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 도원로 257,전라남도 여수시 학동 67-1,C0002,01,N,N,34.76122476,127.659492,7,8,20,Y,N,N,25,70,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 무선로 6,전라남도 여수시 학동 61,C0003,01,Y,N,34.76135237,127.6563903,7,8,20,Y,N,Y,23,167,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 도원로 215,전라남도 여수시 선원동 1116,C0004,01,N,N,34.76133573,127.6555175,7,8,20,Y,N,Y,25,165,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 선원4길 3,전라남도 여수시 선원동 1342-1,C0005,01,N,N,34.76121809,127.6523135,7,8,20,Y,N,N,28,162,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 도원로 171,전라남도 여수시 선원동 1344-2,C0006,01,N,N,34.76117426,127.6500252,6,8,20,Y,N,N,28,162,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 도원로 143,전라남도 여수시 선원동 1225-10,C0007,01,N,N,34.76119647,127.6469043,6,8,20,Y,N,N,28,162,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 도원로 129,전라남도 여수시 선원동 1225-19,C0008,01,N,N,34.76117072,127.645471,6,8,20,Y,N,N,25,165,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
전라남도,여수시,도원로,전라남도 여수시 소라면 죽림로 10,전라남도 여수시 소라면 죽림리 1132,C0009,01,N,N,34.7614601,127.640826,7,8,22,Y,N,Y,28,122,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시
경기도,동두천시,동두천로,,경기도 동두천시 지행동 725-5,073.선업교_3,01,N,N,37.892228,127.055033,5,7,16,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,강변로,,경기도 동두천시 지행동 697,074. 동두천소방서_1,01,N,N,37.892799,127.046941,6,8,18,N,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,지행로,,경기도 동두천시 지행동 716,074. 동두천소방서_2,01,N,N,37.892526,127.047191,6,8,22,N,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,지행로,,경기도 동두천시 지행동 656-8,075.주공101동_1,01,N,N,37.888715,127.048158,5,6,15,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,지행로,,경기도 동두천시 지행동 725-7,075.주공101동_2,01,N,N,37.888749,127.048306,1,6,3,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,지행로,,경기도 동두천시 지행동 725-7,075.주공101동_3,01,N,N,37.888631,127.048334,4,6,11,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,지행로,,경기도 동두천시 지행동 725-7,075.주공101동_4,01,N,N,37.888516,127.048365,1,6,3,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,평화로,,경기도 동두천시 송내동 652-1,076.현대 아이파크_1,01,N,N,37.885223,127.048713,5,6,15,Y,N,N,,,Y,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,평화로,,경기도 동두천시 송내동 698-3,076.현대 아이파크_2,01,N,N,37.885257,127.048872,1,6,3,Y,N,N,,,Y,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,평화로,,경기도 동두천시 송내동 698-3,076.현대 아이파크_3,01,N,N,37.885138,127.048892,4,6,11,Y,N,N,,,Y,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,평화로,,경기도 동두천시 송내동 698-3,076.현대 아이파크_4,01,N,N,37.885034,127.048968,1,6,3,Y,N,N,,,Y,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,평화로,,경기도 동두천시 송내동 526-4,077.강변터미널_1,01,N,N,37.881387,127.051242,4,6,20,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,평화로,,경기도 동두천시 송내동 698-22,077.강변터미널_2,04,N,N,37.881301,127.051529,4,6,25,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,평화로,,경기도 동두천시 송내동 551-1,077.강변터미널_3,01,N,N,37.881114,127.051668,1,6,4,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,평화로,,경기도 동두천시 송내동 551,078.송천교삼거리_1,01,N,N,37.880467,127.052041,4,3,20,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,평화로,,경기도 동두천시 송내동 526-4,078.송천교삼거리_2,01,N,N,37.880241,127.052017,6,6,20,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,강변로,,경기도 동두천시 송내동 664-11,079.아이파크 정문 _1,01,N,Y,37.885394,127.049864,4,3,10,Y,N,N,,,N,Y,Y,N,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,강변로,,경기도 동두천시 송내동 698-3,079.아이파크 정문 _2,01,N,Y,37.885306,127.050041,5,9,16,Y,N,N,,,N,Y,Y,N,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,이담로,,경기도 동두천시 지행동 717-10,080.도래미어린이공원_1,01,N,N,37.888821,127.049923,4,9,10,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,지행로,,경기도 동두천시 지행동 716,081.주공1단지입구_1,01,N,N,37.892419,127.054788,6,8,20,Y,N,N,,,N,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,방죽로,,경기도 동두천시 생연동 436-3,128.방죽사거리_5,04,N,N,37.903758,127.062569,1,4,5,N,N,N,,,Y,Y,Y,N,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,정장로,,경기도 동두천시 생연동 435-1,128.방죽사거리_6,04,N,N,37.903824,127.062756,2,6,9,Y,N,Y,,,Y,Y,Y,Y,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
경기도,동두천시,장고갯로138번길,,경기도 동두천시 생연동 222-1,129.생연1동행정복지센터_1,01,N,N,37.907248,127.065261,3,5,24,Y,N,Y,,,N,Y,Y,N,동두천시 교통행정과,031-860-2444,2021-03-02,3920000,경기도 동두천시
